time,Master1Paths4.FTASlave_1.PTP_Stack[2].offsetFromMaster:vector
0,0
0,0
10.086009131,0
10.211022151,0
10.336017212,0
10.461014343,0.0013145
10.586015062,0.00131529
10.711018385,0
10.836024488,0
10.961015577,0
11.086018307,-0.00130461
11.211015148,-0.00101574
11.33601822,-0.000288325
11.461031997,0
11.586021506,0
11.711027209,0
11.836023376,0.00319678
11.961023536,0.00319648
12.086016434,0.00319499
12.211021515,0
12.336023712,0
12.461013832,0
12.58601742,0
12.711023777,0
12.836027422,0
12.961021864,0
13.086010415,0
13.21101606,0
13.336018628,0.00779474
13.461020887,0.00779392
13.586020254,0.00519557
13.711031019,7.02e-07
13.836033039,-0.00519475
13.961018846,-0.00606265
14.086011287,0
14.211017492,0
14.336017864,0
14.461011182,0.0181859
14.586017582,0.0184737
14.711022596,0.0190491
14.83601903,0.0190491
14.961026337,0.0126984
15.086012108,-5.7e-07
15.211023194,-0.0126983
15.336014599,-0.0148149
15.461026649,-0.0148149
15.586020065,0
15.711023013,0
15.836016444,0
15.961019901,0.0465605
16.086013695,0.04656
16.211023605,0.0465608
16.33601789,0
16.461027777,0
16.586012708,0
16.711012111,-0.0465573
16.836014725,-0.0362113
16.961021349,-0.0103463
17.086009388,0
17.211019715,0
17.336020543,0
17.461028796,0.113806
17.586021898,0.113805
17.71102339,0.113803
17.836017256,0
17.961020989,0
18.086013407,0
18.211029249,0
18.33603087,0
18.461017418,0
18.586015481,0
18.711022033,0
18.836018716,0
18.961016981,0.278183
19.086017298,0.278182
19.211016857,0.185454
19.336013029,2.038e-06
19.461030383,-0.185452
19.586016416,-0.216361
19.711028668,0
19.83602128,0
19.961015033,0
20.086021213,0.649077
20.211024479,0.659381
20.336010479,0.679988
20.461026025,0.679988
20.586024969,0.453325
20.711023893,1.882e-06
20.83603256,-0.453324
20.961014138,-0.52888
21.086016924,-0.52888
21.211025102,0
21.336008397,0
21.461024414,0
21.586020735,1.6622
21.711008715,1.6622
21.836018454,1.6622
21.961031058,0
22.086015687,0
22.211020916,0
22.336019269,-1.66219
22.461019056,-1.29282
22.586026154,-0.369376
22.711018346,0.985004
22.836016626,2.09313
22.961010739,2.6472
23.08602692,2.77032
23.211022946,2.77032
23.336020649,2.77032
23.461024935,1.84688
23.58602408,-2.7e-08
23.711034179,-1.84688
23.836019942,-2.15469
23.961025427,-2.15469
24.086031609,-0.615627
24.211019296,1.64167
24.336020058,0
24.461025744,0
24.586018167,0
24.711020293,4.6172
24.836020895,4.6172
24.96102197,3.07813
25.086025165,-1.8e-08
25.211025589,-3.07813
25.336015694,-3.59115
25.461023244,0
25.586014232,0
25.711033332,0
25.836016609,0
25.961024674,0
26.086037336,7.69533
26.211025856,7.69533
26.336017692,7.69533
26.461016376,7.69533
26.586028614,7.69533
26.711024879,7.69533
26.836020253,7.69533
26.961021289,5.24423
27.086013582,2.79312
27.211008588,0.342016
27.336013523,0.342016
27.461034704,0.342016
27.586020949,0
27.711021143,0
27.836010683,0
27.961024781,0
28.086027858,2.77e-07
28.211019003,5e-07
28.336022691,7.28e-07
28.461021566,1.055e-06
28.586022822,1.189e-06
28.711023967,1.189e-06
28.836026495,1.358e-06
28.961026676,1.272e-06
29.086019646,1.084e-06
29.211017496,8.57e-07
29.336032277,8.57e-07
29.461019351,8.57e-07
29.586022408,7.48e-07
29.711013189,6.45e-07
29.836015817,8.31e-07
29.961023028,1.242e-06
30.086024896,5.81e-07
30.211016504,9.65e-07
30.336018272,1.828e-06
30.461027319,2.228e-06
30.586019887,2.23e-06
30.711027711,2.23e-06
30.836008228,1.666e-06
30.961019729,1.666e-06
31.086009081,1.738e-06
31.211015883,1.179e-06
31.336030657,1.179e-06
31.461019496,1.092e-06
31.586011405,4.27e-07
31.711010603,4.27e-07
31.836024351,5.85e-07
31.961014749,6.92e-07
32.086021898,1.105e-06
32.211001397,1.099e-06
32.336008275,1.02e-06
32.461029769,1.767e-06
32.586032987,1.446e-06
32.711029175,1.071e-06
32.836025995,1.071e-06
32.961028149,1.058e-06
33.086029182,3.58e-07
33.211005936,8.7e-08
33.336015757,-1.2e-08
33.461020008,-3.16e-07
33.586024236,-1.2e-08
33.711021066,4.37e-07
33.836012883,1.56e-06
33.961025865,1.822e-06
34.086022399,2.705e-06
34.211023442,2.705e-06
34.336017597,1.635e-06
34.461015231,1.666e-06
34.586017532,1.372e-06
34.711021274,1.56e-07
34.836021958,-1e-08
34.961015204,4.3e-08
35.086010058,4.3e-08
35.211021998,7.8e-08
35.336020491,1.02e-07
35.461025004,1.04e-07
35.586030451,2.94e-07
35.711011592,4.8e-08
35.836026315,1.72e-07
35.961020981,4.54e-07
36.086028952,5.42e-07
36.211018144,4.04e-07
36.336022642,4.14e-07
36.461014281,4.14e-07
36.586024698,3.87e-07
36.711028939,3.05e-07
36.836026118,-2.35e-07
36.96102023,-2.35e-07
37.086028248,1.92e-07
37.211024176,2.51e-07
37.336029803,-1.98e-07
37.461015715,3.76e-07
37.586018097,3.76e-07
37.711017311,1.155e-06
37.836026949,1.034e-06
37.961026353,1.034e-06
38.086039038,9.15e-07
38.211006033,1.58e-07
38.336024825,1.58e-07
38.461018495,8.94e-07
38.58600618,1.11e-06
38.711017041,2.092e-06
38.83602243,3.183e-06
38.961017904,2.695e-06
39.086015734,2.163e-06
39.211016632,2.532e-06
39.336015295,1.721e-06
39.461019031,1.721e-06
39.58602236,1.445e-06
39.711017627,1.445e-06
39.836033831,9.44e-07
39.961022405,3.47e-07
40.086017723,-1e-09
40.211023324,-1.9e-07
40.336019194,-1.9e-07
40.461010184,-6.8e-08
40.586010675,9.6e-08
40.711021308,3.28e-07
40.836029421,7.3e-07
40.961013869,7.68e-07
41.086018203,4.44e-07
41.211016641,4.55e-07
41.336029305,4.13e-07
41.46101849,3.86e-07
41.586025376,3.86e-07
41.711029601,4.86e-07
41.836026543,5.2e-07
41.961017337,5.6e-07
42.086013217,6.17e-07
42.211022133,6.17e-07
42.336024129,7.49e-07
42.461021344,8.78e-07
42.586018622,9.05e-07
42.711009199,9.05e-07
42.836016497,7.46e-07
42.961012787,5.75e-07
43.086023582,4.07e-07
43.211013529,4.07e-07
43.336020548,5.51e-07
43.461039172,4.23e-07
43.58602328,2.4e-07
43.711028292,1.41e-07
43.83602641,-2.94e-07
43.961017846,-2.97e-07
44.086003603,-2.94e-07
44.211030832,-2.7e-07
44.33602629,-2.57e-07
44.46101,-4.55e-07
44.58601262,-1.66e-07
44.711003562,-1.7e-07
44.836013733,-9.9e-08
44.961013969,2.3e-08
45.086015431,2.3e-08
45.211020342,-6.18e-07
45.336017676,-1.64e-06
45.461031425,-1.541e-06
45.586024592,-1.541e-06
45.711030863,-7.44e-07
45.836028837,-2.34e-07
45.961023861,1.811e-06
46.086024836,1.728e-06
46.211027897,1.572e-06
46.33602954,-1.6e-08
46.461013657,1.012e-06
46.586018654,-1.6e-08
46.711011828,-1.35e-07
46.83602019,-1.95e-07
46.961016818,8.33e-07
47.086019209,-1.74e-07
47.211007522,-1.74e-07
47.336019995,-1.23e-07
47.461027688,-1.031e-06
47.586024581,-1.031e-06
47.7110207,-9.76e-07
47.836023304,-7.93e-07
47.961023907,-8.84e-07
48.086012441,-8.6e-08
48.211025894,-8.86e-07
48.336024087,-1.203e-06
48.461018285,-4.05e-07
48.586012481,-2.81e-07
48.711017351,-2.8e-07
48.836021248,6.4e-08
48.961013186,3.68e-07
49.086024631,7.1e-08
49.211020109,3.66e-07
49.33601218,4.45e-07
49.461030355,5.76e-07
49.586027285,1.356e-06
49.711025842,1.356e-06
49.836024552,3.26e-07
49.961022204,1.082e-06
50.086014249,4.13e-07
50.211025367,-4.54e-07
50.336028452,-4.54e-07
50.461010712,-1.18e-06
50.586018858,-1.189e-06
50.711014889,-7.06e-07
50.836016966,-7.14e-07
50.96101834,-5.2e-08
51.086012652,-4.6e-08
51.211022777,-4.4e-08
51.336013006,-4.4e-08
51.46102948,-4.4e-08
51.586030765,-4e-08
51.711029395,-1.8e-08
51.836035387,-2.8e-08
51.961013361,-2.4e-08
52.086014141,-2.4e-08
52.211027666,-2.4e-08
52.336012743,-2.6e-08
52.46100675,1.18e-07
52.586015072,9.7e-08
52.711016037,9.7e-08
52.836017782,-3.3e-08
52.961007653,7.7e-08
53.086016968,-5.7e-08
53.211013214,-9.7e-08
53.33601279,-1.41e-07
53.461023381,2.4e-07
53.586025741,-1.44e-07
53.711027575,-1.44e-07
53.836019905,-5.01e-07
53.961015356,-4.19e-07
54.08601237,-4.19e-07
54.21102012,-3.65e-07
54.33603195,8.7e-08
54.461025921,1.26e-07
54.586028866,8.24e-07
54.711027438,1.872e-06
54.836028208,1.872e-06
54.961019295,1.546e-06
55.086014944,1.27e-07
55.211013328,7.51e-07
55.336010733,-9.47e-07
55.461029084,-9.62e-07
55.586030133,-1.345e-06
55.711033081,-7.89e-07
55.836027886,-7.89e-07
55.961017721,-5.38e-07
56.086037039,-2.7e-07
56.21101576,-8.5e-08
56.336021781,4.5e-08
56.461017233,1e-07
56.586015336,1.15e-07
56.711021742,1.15e-07
56.836013001,1.17e-07
56.961026315,1.09e-07
57.086024146,1.09e-07
57.211016332,1.24e-07
57.336014965,1.24e-07
57.461018453,1.49e-07
57.586025272,2.44e-07
57.711024305,2.87e-07
57.836012976,3.45e-07
57.961017732,1.187e-06
58.086020436,1.168e-06
58.211032036,1.578e-06
58.336014324,1.513e-06
58.4610187,1.391e-06
58.586021431,3.6e-08
58.711025808,-1e-09
58.836022853,-1e-09
58.961027288,-7e-09
59.086025302,7e-09
59.211015051,-3e-09
59.336014956,-2.1e-08
59.461022831,1.63e-07
59.586012604,1.73e-07
59.711027911,-3.1e-08
59.83601682,-6.8e-08
59.961022035,-1.57e-07
60.086021865,-3.48e-07
60.211026526,-1.893e-06
60.336034232,-1.936e-06
60.461031547,-1.936e-06
60.5860257,-9.97e-07
60.711033337,-8.92e-07
60.836019622,-3.07e-07
60.961007649,-8.11e-07
61.086016876,-7.56e-07
61.211018849,-9.4e-08
61.336011455,-4.2e-08
61.461026174,4.4e-08
61.586026686,4.4e-08
61.711019001,6.8e-07
61.836025153,6.51e-07
61.961019098,6.18e-07
62.086028316,-6.2e-08
62.211017496,-7.2e-08
62.336033626,-7.2e-08
62.461015687,-7.2e-08
62.58602023,-5.3e-08
62.711013459,5.48e-07
62.836027302,5.76e-07
62.961026924,5.91e-07
63.086032829,5.91e-07
63.211017387,6.06e-07
63.33602639,-7.6e-08
63.461023503,-1.99e-07
63.586021126,-3.04e-07
63.711008522,1.05e-07
63.836026266,-2.2e-07
63.961006391,-1.3e-07
64.086029806,-2.8e-08
64.211022317,2.97e-07
64.336024554,1e-09
64.461017218,3.4e-08
64.586028693,2.5e-08
64.711023107,1.64e-07
64.836013789,1.1e-08
64.961016977,1.75e-07
65.086027337,-1.38e-07
65.211021103,-1.38e-07
65.33601027,-2.68e-07
65.461025733,-2.35e-07
65.586030847,-8.74e-07
65.711025733,-5.49e-07
65.836020509,-9.73e-07
65.961026831,-8.94e-07
66.086023712,-2.208e-06
66.211012906,-1.078e-06
66.336030691,-3.055e-06
66.461021056,-1.038e-06
66.586015261,-1.179e-06
66.71101326,9.8e-08
66.83600588,-2.9e-08
66.961029587,2.59e-07
67.086024808,-2.9e-08
67.21103047,-7.7e-08
67.336010613,-1.3e-07
67.461029807,1.29e-07
67.586026832,-8.77e-07
67.711020644,-8.77e-07
67.836028024,-1.05e-07
67.961013949,-8.5e-08
68.086021314,-1.39e-07
68.211022578,-8.5e-08
68.33601675,-9.7e-08
68.461025726,2.31e-07
68.586017231,9.24e-07
68.711027884,4.39e-07
68.836018171,6.56e-07
68.961020317,1.709e-06
69.086024874,1.436e-06
69.211018145,1.206e-06
69.336014738,1.206e-06
69.461016107,1.206e-06
69.586021302,8.52e-07
69.711016436,7.53e-07
69.836024769,5.75e-07
69.961028154,5.33e-07
70.086028234,5.33e-07
70.211013297,6.03e-07
70.336020269,1.232e-06
70.461019241,1.213e-06
70.586018024,1.213e-06
70.71101634,3.94e-07
70.836026772,2.99e-07
70.961015085,2.34e-07
71.086012534,1.78e-07
71.211017728,1.31e-07
71.336032882,-8.91e-07
71.461022522,-8.91e-07
71.586007278,3.08e-07
71.711012502,3.97e-07
71.83602482,-2.84e-07
71.961020079,4.36e-07
72.086018465,4.36e-07
72.211023282,6.49e-07
72.336032466,1.03e-06
72.461023325,1.04e-06
72.586014326,1.467e-06
72.711021726,1.325e-06
72.836025618,9.95e-07
72.961022405,6.07e-07
73.086011577,6.07e-07
73.211015658,3.69e-07
73.336022784,2.77e-07
73.461011725,2.45e-07
73.586009369,2.45e-07
73.711029509,2.3e-07
73.836021448,2.3e-07
73.961022419,1.74e-07
74.08601777,1.21e-07
74.211017746,1.05e-07
74.336014599,1.05e-07
74.461025771,9.3e-08
74.58602006,2.23e-07
74.711012995,2.37e-07
74.836023296,2.34e-07
74.961019472,2.34e-07
75.086024733,4.46e-07
75.211013067,6.88e-07
75.336023433,8.64e-07
75.461013451,8.64e-07
75.586013704,5.93e-07
75.711015539,4.36e-07
75.836030298,2.79e-07
75.961017144,-1.26e-07
76.08602548,2.79e-07
76.211030285,2.16e-07
76.336019499,2.9e-07
76.461015296,4.26e-07
76.586013418,7.31e-07
76.711014383,7.31e-07
76.836007515,1.07e-06
76.96102974,1.099e-06
77.08602754,1.099e-06
77.211030995,2.85e-07
77.336017441,2.85e-07
77.46102645,-7.63e-07
77.58602807,-7.37e-07
77.711013474,7.48e-07
77.83601522,-1.97e-07
77.961021509,-1.551e-06
78.086023804,3.59e-07
78.211016241,6.16e-07
78.336026074,6.16e-07
78.461015978,1.463e-06
78.58602955,1.463e-06
78.711022924,1.678e-06
78.836016917,1.485e-06
78.961017024,9.3e-07
79.086011088,5.96e-07
79.211023091,2.95e-07
79.336016905,7.7e-08
79.46102759,-4.7e-08
79.586025765,-9.4e-08
79.711031518,-9.4e-08
79.836021657,-9.4e-08
79.961022199,-6.7e-08
80.086031283,8e-09
80.211018008,1.1e-07
80.336014991,1.63e-07
80.46102543,1.63e-07
80.586025293,2.06e-07
80.711025233,2.54e-07
80.836019444,5.28e-07
80.961028313,9.38e-07
81.086021673,1.583e-06
81.211022545,2.023e-06
81.33602419,2.926e-06
81.461031164,3.105e-06
81.586025903,2.613e-06
81.711027903,2.579e-06
81.836019841,1.977e-06
81.961012015,1.224e-06
82.086036047,6.15e-07
82.211011102,3.98e-07
82.336020464,3.23e-07
82.461013325,1.27e-07
82.586018081,1.27e-07
82.711025363,7.44e-07
82.836023753,7.19e-07
82.961014584,1.193e-06
83.086013234,1.564e-06
83.211015662,8.94e-07
83.336037011,7.68e-07
83.461024899,7.91e-07
83.586007158,4.54e-07
83.711015223,1.48e-07
83.83602231,1.44e-07
83.961004675,9.2e-08
84.086027251,4.3e-08
84.211019371,1.1e-08
84.336020305,2.7e-08
84.46101654,2.7e-08
84.586020199,5.6e-08
84.711006923,5.6e-08
84.836028874,-3.17e-07
84.961021703,-1.018e-06
85.08602014,-1.018e-06
85.211019435,-1.53e-06
85.336011246,-3.48e-07
85.461016031,5.76e-07
85.586028742,1.646e-06
85.711021666,1.606e-06
85.836015527,1.606e-06
85.96101936,1.561e-06
86.086015347,1.337e-06
86.211025626,1.017e-06
86.336035185,1.017e-06
86.461021461,7.02e-07
86.586016831,-3.57e-07
86.711026193,-6.28e-07
86.836017014,-7.42e-07
86.961006485,-7.42e-07
87.086015539,-5.33e-07
87.211029841,1.11e-07
87.336022955,-3.77e-07
87.461024883,-1.69e-07
87.586014487,2e-08
87.71102676,9.04e-07
87.836026652,1.107e-06
87.961016377,1.317e-06
88.086033457,1.468e-06
88.21101917,1.468e-06
88.336025313,1.86e-06
88.461022757,2.032e-06
88.586018883,1.827e-06
88.711023942,1.907e-06
88.836016345,1.907e-06
88.961024299,1.122e-06
89.086019759,1.699e-06
89.211011635,1.94e-06
89.336023674,1.404e-06
89.461030763,1.951e-06
89.586027474,2.627e-06
89.711013295,1.951e-06
89.836020419,2.738e-06
89.961020294,2.306e-06
90.086034453,1.84e-06
90.211020953,5.42e-07
90.336015585,3.14e-07
90.461026063,-5.07e-07
90.58602055,-4.73e-07
90.711016089,-4.67e-07
90.836020745,-5.17e-07
90.961024918,1.11e-07
91.0860139,1.96e-07
91.211019567,1.11e-07
91.336023297,2.38e-07
91.461010665,3.03e-07
91.586019813,3.25e-07
91.711021582,3.25e-07
91.836015529,3.53e-07
91.961015634,3.33e-07
92.086026199,3.33e-07
92.21102767,3.12e-07
92.336015649,3.15e-07
92.461020905,1.99e-07
92.586016934,7.31e-07
92.711021925,-3.11e-07
92.836016879,-6.9e-08
92.961014401,3.96e-07
93.086020117,4.37e-07
93.211018805,6.91e-07
93.336018995,1.478e-06
93.461023291,1.484e-06
93.586021889,1.81e-07
93.711025816,1.47e-07
93.836013023,1.47e-07
93.961028654,8.8e-08
94.086018451,4.26e-07
94.211018792,1.018e-06
94.336029834,1.018e-06
94.461012549,-2.14e-07
94.586018682,-1.59e-07
94.71101852,-7e-07
94.836028053,-1.02e-06
94.961019969,-4.32e-07
95.086014215,-1.12e-07
95.211012038,-3.49e-07
95.336026452,4.29e-07
95.461014231,1.948e-06
95.58601624,2.091e-06
95.711007064,1.421e-06
95.8360248,1.777e-06
95.961022671,7.57e-07
96.086008796,7.57e-07
96.21102437,8.07e-07
96.336019058,8.07e-07
96.461018741,6.27e-07
96.586026326,4.96e-07
96.711021567,4.96e-07
96.836020588,2.58e-07
96.961024801,5e-08
97.086024939,-1e-07
97.211024029,-6.6e-08
97.336013892,-1.19e-07
97.461015585,-6.88e-07
97.586014425,-6.54e-07
97.711033799,-4.46e-07
97.836023086,-1.62e-07
97.961013664,7.23e-07
98.086025455,8.61e-07
98.211024539,0
98.336009042,0
98.46102402,0
98.586022781,-9.8e-08
98.71102804,-1.67e-07
98.836017719,-4.43e-07
98.961018311,-7.22e-07
99.086026075,-9.16e-07
99.211023922,-9.16e-07
99.336021887,-8.86e-07
99.461017968,-8.28e-07
99.586024514,-7.57e-07
99.71103432,-6.69e-07
99.836017454,-6.69e-07
99.961018424,-1.24e-06
100.086016972,-1.278e-06
100.211016997,-1.278e-06
100.336013819,-1.181e-06
100.46102021,-3.99e-07
100.586011326,-1.43e-07
100.711019756,-2.7e-08
100.836023821,-2.7e-08
100.961029285,1.523e-06
101.086026874,1.399e-06
101.211015431,1.198e-06
101.336021928,-5.29e-07
101.461014661,-5.99e-07
101.586022867,-6.65e-07
101.71101077,-6.25e-07
101.836016384,-4.24e-07
101.961027793,-1.36e-07
102.086028056,9.7e-08
102.211009753,9.7e-08
102.33602425,2.31e-07
102.461010864,4.1e-08
102.586016487,7.64e-07
102.711020724,4.44e-07
102.836023338,4.44e-07
102.961030672,-1.24e-07
103.086033547,-3.33e-07
103.211025316,-9.25e-07
103.336012452,-9.56e-07
103.46100852,-3.49e-07
103.58601113,-7.2e-07
103.711011711,5e-08
103.836017372,8.3e-08
103.961014576,8.3e-08
104.086019593,1.8e-08
104.211022931,-1.3e-07
104.336010695,-7.36e-07
104.461027541,-7.54e-07
104.586018255,-6.09e-07
104.7110209,-6.85e-07
104.836013518,-9.62e-07
104.961018704,-1.186e-06
105.086023798,-7.75e-07
105.211024801,-7.73e-07
105.336017881,-6.83e-07
105.461008369,-3.34e-07
105.586004252,-3.34e-07
105.711018355,-3.62e-07
105.836019401,-1.36e-07
105.961016004,-1.68e-07
106.086018725,-3.57e-07
106.211013838,-2.95e-07
106.336026078,-2.25e-07
106.461015191,-2.6e-07
106.586022791,-2.6e-07
106.711021407,-8.11e-07
106.836024579,-1.691e-06
106.961016202,-1.696e-06
107.086011311,-1.696e-06
107.211018664,-7.05e-07
107.336025839,6.4e-08
107.461020922,3.12e-07
107.586005305,3.12e-07
107.711018378,2.79e-07
107.836014628,2.3e-08
107.96102173,-2.77e-07
108.086018033,-4.64e-07
108.211014991,-4.64e-07
108.336016048,-4.64e-07
108.461027718,-5.62e-07
108.586018303,-1.927e-06
108.711017859,-3.024e-06
108.836023289,-3.367e-06
108.961021665,-2.323e-06
109.086016709,-2.323e-06
109.21102365,-5.72e-07
109.336020502,6.3e-07
109.461024584,1.64e-06
109.586037852,1.826e-06
109.711013787,1.826e-06
109.836023775,1.295e-06
109.961031714,6.07e-07
110.086027692,-1.33e-07
110.211029972,-5.73e-07
110.336015719,-8.55e-07
110.461021134,-9.56e-07
110.586018466,-9.9e-07
110.7110155,-9.89e-07
110.836031235,-2.568e-06
110.961015333,-2.482e-06
111.086024059,-2.167e-06
111.2110168,-3.69e-07
111.336028792,1.48e-07
111.461020652,4.72e-07
111.586015262,6.86e-07
111.711020147,3.95e-07
111.836028381,6.86e-07
111.96101807,3.95e-07
112.086021488,-2.6e-08
112.211020596,-5.64e-07
112.336024478,-2.769e-06
112.461024707,-2.769e-06
112.586014439,-6.33e-07
112.711032877,-3.17e-07
112.836020868,1.29e-07
112.961019326,8.44e-07
113.08602422,8.44e-07
113.211018827,6.86e-07
113.336022991,4.3e-07
113.461019437,-4.32e-07
113.586021408,-7.07e-07
113.711036955,-7.61e-07
113.836024567,-7.61e-07
113.96102571,-4.37e-07
114.086020085,7.4e-08
114.211027581,4.21e-07
114.336008805,4.21e-07
114.461022479,4.21e-07
114.586027056,4.06e-07
114.711019378,6.57e-07
114.836016667,2.73e-07
114.96102755,7.62e-07
115.086019565,7.1e-08
115.21101221,1.42e-07
115.336020894,-6.4e-07
115.461015911,-6.33e-07
115.586036208,-6.42e-07
115.711014352,-6.2e-07
115.836022448,-6.2e-07
115.961015423,-5.67e-07
116.086030736,-5.53e-07
116.211013885,-5.13e-07
116.336019397,-4.93e-07
116.461017398,-5.24e-07
116.586026652,-3.97e-07
116.711020094,-4.15e-07
116.836006416,-6.01e-07
116.961018704,4.76e-07
117.086019222,4.5e-07
117.211019475,-7.12e-07
117.336015292,-7.38e-07
117.461012298,-7.07e-07
117.586017593,-7.07e-07
117.7110326,-6.72e-07
117.836010977,5.45e-07
117.961019654,5.45e-07
118.086029096,5.31e-07
118.211026478,-6.56e-07
118.336017862,-6.7e-07
118.461016087,-1.523e-06
118.586012003,-6.7e-07
118.711013391,-5.33e-07
118.836016639,-4.54e-07
118.961018239,-3.6e-07
119.086018401,-3.6e-07
119.211018985,-4.23e-07
119.336011779,-4.23e-07
119.461023192,-4.74e-07
119.586022245,-4.82e-07
119.711015266,-8.54e-07
119.83602351,-9.6e-07
119.961006018,-2.564e-06
128.0611267,0
