time,Nodes1Paths2.VotingSlave_1.PTP_Stack[0].offsetFromMaster:vector
0,0
0,0
0.356303732422,0
0.371922592935,4.1e-06
0.38754051897,-3.456e-06
0.403166194701,8.96e-07
0.418803470662,-5.13e-07
0.434417229218,-1.236e-06
0.450046359889,-3.5e-07
0.465675508601,-2.96e-07
0.481305479434,-1.35e-06
0.496929593028,-5.3e-08
0.51254716081,4.87e-07
0.528175893425,-5.43e-07
0.543800543572,-3.47e-07
0.559431715374,-3.35e-07
0.575051832324,-2.9e-08
0.590685049848,-3.47e-07
0.606304340962,-2.54e-07
0.621932204478,3.926e-06
0.637551241134,-7.08e-07
0.653174445758,1.75e-06
0.668798268573,-6e-08
0.684425396619,-6.09e-07
0.700046556835,-4.233e-06
0.715674364785,-4.058e-06
0.731296380188,-9.612e-06
0.746927725376,6.387e-06
0.762559581443,-4.4e-08
0.778177354011,2.7e-08
0.793805378707,-1.008e-06
0.809427562663,-2.95e-07
0.825051360053,-9.03e-07
0.840675955283,2.548e-06
0.856296302979,-5.447e-06
0.871920727247,-9.3e-08
0.887555351197,4.31e-07
0.903177184317,-1.786e-06
0.918804600371,-1.13e-07
0.934408158038,1.25e-07
0.95005427444,3.99e-07
0.965676428853,-2.173e-06
0.981295082151,1.129e-06
0.996923101463,2.96e-07
1.012543457878,-4.5e-08
1.028180015922,-4.7e-08
1.043790504171,1.385e-06
1.05943011863,-1.46e-07
1.075042338706,-1.99e-07
1.090674613587,1.491e-06
1.106308475887,2.57e-07
1.121933556869,-2.43e-07
1.137548214753,3.697e-06
1.153171554333,1.87e-07
1.168806337454,4.302e-06
1.184422501719,-3.56e-07
1.200050764796,1.8e-08
1.21568095096,2.4e-08
1.231290660227,5.01e-07
1.246922614437,9.7e-08
1.26254141502,-2e-07
1.278171399045,-5.331e-06
1.293801747992,-3.37e-07
1.309420240894,2.971e-06
1.325045864244,6.34e-07
1.340679343961,5.88e-07
1.356300145144,3.15e-06
1.371926789517,1.04e-06
1.387544204562,-3.6e-08
1.403168173214,2.331e-06
1.418804284427,3.5e-08
1.43441779882,-7.68e-07
1.450047579465,-4.1e-07
1.465668481891,-5.77e-07
1.481298779314,5.3e-08
1.49693225456,-4.72e-07
1.512547300153,5.7e-07
1.528168360511,5.3e-08
1.543805759634,-1.55e-07
1.559430809594,-1.61e-07
1.575044475572,7.301e-06
1.590687149751,7.07e-07
1.606299267299,6.5e-08
1.621928911442,7.47e-07
1.637552621586,2.681e-06
1.653166708449,3.608e-06
1.668801722678,-4.99e-07
1.684423090788,-4.43e-07
1.70005886972,-1.473e-06
1.715678666532,-2.434e-06
1.731296369478,-4.228e-06
1.7469294204,-5.24e-07
1.762556345422,2.91e-06
1.778171052506,5e-08
1.793797797674,5.605e-06
1.809431972167,6.24e-07
1.825056082246,1.167e-06
1.840665284265,2.71e-07
1.856307772833,5.897e-06
1.871924699466,8.7e-08
1.887556318318,-7.1e-08
1.903185038897,-3.48e-07
1.918804072527,-1.066e-06
1.934432165659,-8.72e-07
1.950050881794,-1.351e-06
1.965675453448,6.43e-07
1.981303422796,-2.61e-07
1.996921336014,-4.5e-07
2.012550633652,-4.9e-07
2.028177898788,3.8e-08
2.04379511535,-4.68e-07
2.059423979487,5.12e-07
2.075053320539,-3.968e-06
2.090672541109,9.51e-07
2.106304537761,1.27e-07
2.121922418815,-1.761e-06
2.137554186055,-2.388e-06
2.153178290972,-1.233e-06
2.168807135859,4.091e-06
2.184417479234,9.97e-07
2.200047557122,1.15e-06
2.215674275853,-1.447e-06
2.231304393137,3.03e-07
2.246932862516,5.795e-06
2.262542383023,8.5e-08
2.278163292977,-4.4e-08
2.293803235363,2.3e-08
2.309431473063,-1e-08
2.325053382063,2.39e-07
2.340680405286,9.4e-08
2.356292639667,-3.609e-06
2.371932227837,1.74e-07
2.387544025842,9.069e-06
2.403173978458,3.05e-07
2.418800708618,2.8e-07
2.434429211264,-1.14e-07
2.450059982984,-6.058e-06
2.465676564838,-6.28e-07
2.481303809373,6.7e-08
2.496918466318,6.72e-07
2.512555760404,5.846e-06
2.528164976874,-3.1e-07
2.543802373023,1.5e-08
2.559428476311,1e-09
2.575054980665,-6.6e-08
2.590671449075,-5.474e-06
2.606298766411,-2.741e-06
2.621913849055,-3.938e-06
2.637548889466,8.41e-07
2.653175961885,1.793e-06
2.668800017974,1.901e-06
2.684423334555,1.889e-06
2.700045069823,2.1e-06
2.715674135963,1.616e-06
2.73130495942,5.42e-07
2.746934039087,3.67e-07
2.762548638597,2.57e-06
2.778178827233,2.5e-08
2.793801611973,-3.7e-08
2.809419761968,-1.948e-06
2.825055966298,-3.91e-07
2.840678151382,-6.992e-06
2.856303472486,-3.48e-07
2.871927646367,-3.515e-06
2.887552862236,2.46e-07
2.903176002334,9.25e-07
2.918791427906,7.263e-06
2.93441843451,9.59e-07
2.950045010086,-1.083e-06
2.965673309057,-1.639e-06
2.981295027082,-1.013e-06
2.996926284744,-6.56e-07
3.012543790451,1.687e-06
3.028180070966,1.78e-07
3.043798258205,2.9e-06
3.05942863382,9.2e-08
3.075052877649,-1.785e-06
3.090680200305,-7.69e-07
3.106300405719,-1.09e-06
3.121923756498,-7e-08
3.13755382275,-6.3e-07
3.153172711844,2.732e-06
3.168804446729,6.95e-07
3.184428260858,-1.053e-06
3.200052811173,-5.39e-07
3.215671852001,-5.4e-07
3.231302731521,3.02e-07
3.246925298605,-1.312e-06
3.26255253702,-2.525e-06
3.27817536054,-6.52e-07
3.29379976969,5.95e-07
3.309413794345,3.9e-07
3.325052425933,-6.507e-06
3.340673160719,1.938e-06
3.356302334326,2.231e-06
3.371916292184,-3.2e-08
3.387553047073,-5.93e-07
3.403179122124,1.062e-06
3.418806588188,1.83e-07
3.434417684339,-3.2e-08
3.450051741902,5.85e-07
3.465672513859,5.84e-07
3.481300010877,5.78e-07
3.496926155324,1.087e-06
3.512553030251,-3.1e-08
3.528177265027,1.369e-06
3.54380110112,2.78e-07
3.55943474655,-1.371e-06
3.575048947087,-5e-08
3.59067832861,3.42e-07
3.606303858546,-1.29e-06
3.621930907431,-1.001e-06
3.637548083544,-1.38e-06
3.653175591591,7e-08
3.668800025149,5.48e-07
3.684425187744,5.58e-07
3.700053638136,1.221e-06
3.71567852275,3.17e-07
3.731299101657,2.07e-06
3.746924571979,-6.43e-07
3.762544997945,4.302e-06
3.778170405018,-3.86e-07
3.79380049155,-7.48e-07
3.80942553037,-6.15e-07
3.825046577168,-5.62e-07
3.8406758372,-2.986e-06
3.856310216323,-5.695e-06
3.871912761626,-6.5e-08
3.887553256561,-3.799e-06
3.903176773284,1.18e-07
3.918811288332,-4.178e-06
3.934420487819,2.21e-07
3.950049004279,7.52e-07
3.96567954644,6.89e-07
3.981305733334,6.03e-07
3.996927392967,7.12e-07
4.012550629599,7.11e-07
4.0281788832,9.29e-07
4.043805587553,1.8e-08
4.059425924352,-8.4e-08
4.07505067926,-1.89e-07
4.090672191662,4.539e-06
4.106302559657,6.486e-06
4.12193410425,-3.19e-07
4.137551979893,-1.004e-06
4.153173570085,-1.006e-06
4.1688087601,-9.13e-07
4.184425532451,3e-07
4.200053758272,-5.862e-06
4.215678773785,8.3e-08
4.231304874117,5.36e-07
4.246927848082,-9.49e-07
4.262558841792,-1.267e-06
4.278177065523,8.61e-07
4.293798326058,2.14e-07
4.309421337429,3.86e-07
4.325044416494,4.83e-07
4.340670765424,6.31e-07
4.356298283959,2.74e-07
4.371924544847,-1.917e-06
4.387549944229,2.83e-07
4.403170746786,7.62e-07
4.418796820655,7.65e-07
4.434424478958,-9e-09
4.450047192623,-3.44e-07
4.465672388257,-6.631e-06
4.481297483728,-6.65e-07
4.496930959876,-2.3e-08
4.512552297439,2.927e-06
4.52817659993,-1.5e-08
4.543803735084,7.7e-08
4.559422909038,-8.557e-06
4.575055427341,-6.51e-07
4.59067386608,-2.962e-06
4.606299056964,2.38e-06
4.621922344349,-1.23e-07
4.637549604006,5.283e-06
4.653169736276,1.018e-06
4.668803170932,-4.05e-07
4.684429186232,-5.171e-06
4.700054271197,-6.8e-08
4.71567392148,2.757e-06
4.731295924195,-7e-09
4.746925158999,2.742e-06
4.762542272276,3.736e-06
4.778168482755,5.33e-06
4.793803393301,-3.155e-06
4.809419835012,9.11e-07
4.825045194935,-6.685e-06
4.840677118093,-1.999e-06
4.856294991375,-1.602e-06
4.871931869005,2.017e-06
4.887552770272,-7.39e-07
4.903166732188,-8.62e-07
4.918806130332,-4.02e-07
4.934425292929,-4.42e-07
4.95004940131,2.625e-06
4.965669383256,4.565e-06
4.981300093023,-4.25e-07
4.996925799789,-8.68e-07
5.012562408093,-1.052e-06
5.028181045854,-1.106e-06
5.043802790322,-5.6e-07
5.059428586343,-9.2e-08
5.075051553384,3e-09
5.090681297841,0
5.106299797529,5.1e-08
5.121922386675,-2e-08
5.137542936269,-6.14e-07
5.153177133239,-7.14e-07
5.168790018043,-1.429e-06
5.184419021814,-1.634e-06
5.200051635152,-4.058e-06
5.215668636833,-2.202e-06
5.231291212477,4.9e-08
5.246918524933,9.34e-07
5.26255941497,-5.619e-06
5.278183630879,7.69e-07
5.293799215838,2.819e-06
5.309427309741,9.24e-07
5.325057894626,-1.79e-07
5.340674728873,-1.77e-07
5.356292163427,4.5e-08
5.371924357676,-1.018e-06
5.387545459807,-6.56e-07
5.403170148396,-6.2e-08
5.418799279794,-6.4e-08
5.434419423341,-4.106e-06
5.450042345151,7.336e-06
5.465671319354,1.931e-06
5.481300524918,-1.131e-06
5.496930236485,-1.407e-06
5.512549052019,-1.371e-06
5.528181647739,-1.778e-06
5.54379750886,-7.141e-06
5.559430637851,-6.51e-07
5.575050212558,4.26e-07
5.590677812761,1.341e-06
5.606304653949,9e-09
5.621917144931,-1.585e-06
5.637562623621,4.027e-06
5.653175820138,1.113e-06
5.668801977041,1.144e-06
5.684423182701,1.037e-06
5.700048175813,1.054e-06
5.715670322063,6.59e-07
5.731301451892,-1.336e-06
5.746929290016,-3.36e-07
5.762550606801,1.8e-08
5.778168351538,1.06e-07
5.79381414842,1.11e-07
5.809424946541,1.207e-06
5.825050649357,4.65e-07
5.840676898161,1.2e-07
5.85630185744,6.61e-07
5.871920784368,5.69e-07
5.887546058064,2.777e-06
5.903183952532,-4.98e-07
5.918799843335,-9.03e-07
5.934421320686,-1.115e-06
5.950049965585,-7.59e-07
5.965679492494,-7.37e-07
5.981301457172,-3.981e-06
5.996926902429,6.406e-06
6.01254571991,-5.92e-07
6.028177336183,1.1e-07
6.043797116059,2.137e-06
6.059422105103,2.872e-06
6.075057270772,-3.152e-06
6.09067086015,4.233e-06
6.106298377567,-1.058e-06
6.121934248261,-1.117e-06
6.137557113079,-6.117e-06
6.153170888913,-6.96e-07
6.168793402436,-1.634e-06
6.184434197677,3.44e-07
6.200038961248,-3.605e-06
6.215674381498,1.214e-06
6.231289400892,1.205e-06
6.246928426554,-1.9e-08
6.262546148204,1.532e-06
6.278177019713,3.754e-06
6.293807257741,-1.38e-07
6.309433736082,-5.74e-07
6.325053119463,4.33e-06
6.34067756427,2.37e-06
6.356305717089,-8.18e-07
6.371924438727,-7.49e-07
6.387543783333,2.279e-06
6.403184129261,3.022e-06
6.418800900549,3.309e-06
6.434423738685,-1.344e-06
6.450053919893,-1.583e-06
6.465670075784,-4.031e-06
6.481305994532,-1.069e-06
6.49692099461,-2.22e-07
6.512552431439,3.61e-07
6.528174293054,9.96e-07
6.543803428235,-1.063e-06
6.559432946709,3.808e-06
6.57503886758,4.5e-08
6.59067636914,-7.19e-07
6.606298859219,0
6.621930469193,3.316e-06
6.637554845036,-1.83e-06
6.653179611485,5.63e-07
6.668810598708,6.58e-07
6.684417283414,-3.6e-08
6.700053569331,-2.91e-07
6.715678187125,-1.972e-06
6.731303467528,2.309e-06
6.746923476174,-4.5e-08
6.762553249681,-3.82e-07
6.778177301323,4.263e-06
6.793810312173,-4e-09
6.809424815672,-4.14e-07
6.825051289179,-3.68e-07
6.840680828607,6.26e-07
6.856301466448,5.22e-07
6.871933325429,2.994e-06
6.887552300014,-3.52e-07
6.903170209669,-2.41e-06
6.918800237695,-3.52e-07
6.93442139481,-4.274e-06
6.950052069598,1.38e-07
6.965670705517,-2.6e-08
6.981302631029,7.04e-07
6.996928877844,5.1e-07
7.012556028134,4.15e-07
7.028174206401,-1.8e-08
7.043807569349,-3.4e-08
7.059419778216,-2.52e-07
7.075047666529,3.855e-06
7.090672204215,-4.01e-07
7.106295299739,-5.76e-07
7.121931944511,1.415e-06
7.137546988272,6e-08
7.15318566177,5.1e-08
7.16880716878,1.602e-06
7.184421140164,1.13e-07
7.200051028633,2.383e-06
7.21567679695,0
7.231306991467,-7.41e-07
7.24692728356,-7.88e-07
7.262558190102,-8.74e-07
7.278180709295,-6.08e-07
7.29380210672,2.7e-08
7.309419527371,2.3e-08
7.325049919829,6.95e-07
7.340667391681,-2.712e-06
7.356307528244,8.4e-07
7.371924683694,1.148e-06
7.387553425922,1.302e-06
7.403179700055,6.2e-07
7.418804020121,1.616e-06
7.434423455075,-1.106e-06
7.450058075267,9.95e-07
7.465681082333,2.533e-06
7.481295860587,-2.02e-06
7.496925446118,-3.3e-07
7.512548628714,2.76e-06
7.528177194182,-7.44e-07
7.543786601128,-1.242e-06
7.559420917221,3.255e-06
7.575039375407,3.364e-06
7.59067579086,-1.685e-06
7.606302145106,-1.941e-06
7.621926166346,-3.999e-06
7.637559822068,-7.233e-06
7.653184935495,-7.08e-07
7.668798505843,-1.3e-07
7.6844288836,-2.14e-06
7.70004509901,-1.33e-07
7.715669524542,2.2e-08
7.731294076618,-3.909e-06
7.746929455962,1.501e-06
7.762551401053,7.84e-07
7.778172504005,1.387e-06
7.793803301753,-3.113e-06
7.809431089645,1.594e-06
7.825058667317,2.092e-06
7.840675543555,6.71e-07
7.856298426836,-1.76e-07
7.871928655303,-1.745e-06
7.88754890563,1.578e-06
7.903171495615,-2.21e-07
7.918805882528,-2.12e-07
7.934432172297,-4.72e-07
7.95004731503,4.4e-07
7.965680066069,4.86e-07
7.981296211714,3.286e-06
7.996928230462,2.85e-07
8.012549569702,-2.655e-06
8.028170420863,-5.08e-07
8.043801652688,-2.47e-07
8.059429467498,-4.361e-06
8.075049647676,5.844e-06
8.090667924191,2.88e-07
8.106306843931,-9.25e-07
8.121921737982,1.63e-06
8.13754842032,-1.293e-06
8.153187548311,-3.595e-06
8.168799924746,-1.24e-06
8.184434871644,-4.72e-07
8.200054503541,-1.574e-06
8.215680712137,-9.02e-07
8.231308456638,-3.599e-06
8.246935308666,5.83e-07
8.262553214505,1.33e-06
8.278175957651,1.373e-06
8.293796762172,1.343e-06
8.309427867745,8.75e-07
8.325052957604,-4.322e-06
8.340689739881,-4.2e-07
8.356295387149,3.84e-06
8.371928648051,-4.187e-06
8.387555400936,-4.66e-07
8.40316660278,1.03e-07
8.418802605866,9.7e-08
8.43442575245,-4e-07
8.450048161161,-2.52e-07
8.465676068215,6.11e-07
8.481291797496,2.849e-06
8.496922913738,-2.13e-07
8.512552279156,1.992e-06
8.528180448835,1.973e-06
8.543796085655,1.017e-06
8.559427195378,-6.51e-07
8.575055202843,5.652e-06
8.590682129531,-5.67e-07
8.606292409121,-9.92e-07
8.621928383069,-4.71e-07
8.637545718184,-1.71e-06
8.653180468414,5.359e-06
8.66879799866,-9.65e-07
8.68442713687,-6.02e-06
8.700049599711,-7.6e-08
8.715684425108,9.5e-08
8.731303141241,2.81e-07
8.746923644752,-9.7e-08
8.762543449488,-6.5e-08
8.778178084427,-4.526e-06
8.79379516257,5.067e-06
8.809428721737,-2.206e-06
8.825059363135,-1.084e-06
8.840680188386,1.569e-06
8.856300948501,-4.72e-07
8.871933163751,4.6e-08
8.887552744188,2e-09
8.903170317066,-1.58e-07
8.9187994941,-1.12e-07
8.93442473895,2.088e-06
8.950050125468,-3.97e-07
8.965674243907,-6.96e-07
8.981294907687,-8.57e-07
8.99692592199,-3.05e-07
9.012555793435,-3.69e-07
9.028178926117,-5.83e-07
9.043794940935,1.334e-06
9.059428160777,1.324e-06
9.075053228108,1.55e-06
9.090681969907,7.233e-06
9.106308403474,1.366e-06
9.121924135438,6.02e-07
9.137549109326,1.563e-06
9.153176122366,5.1e-08
9.168804029816,6e-09
9.184423952809,-7.25e-07
9.200054740814,1.02e-07
9.215675410728,-1.112e-06
9.231305941553,2.772e-06
9.246935816037,-2.05e-07
9.26255312746,-1.544e-06
9.278175643898,-2.147e-06
9.293809200306,-8.95e-07
9.309437683455,-1.136e-06
9.325057969472,-4.699e-06
9.340681570993,4.82e-07
9.356305534278,2.76e-07
9.371922402357,-1.28e-07
9.38755476834,-3.177e-06
9.403181084736,-5.1e-08
9.418796309116,-1.252e-06
9.434418318593,-1.249e-06
9.450041521088,-6.64e-07
9.465672620497,3.488e-06
9.481290469659,-3.05e-07
9.496913852889,2.7e-08
9.512553893309,2.5e-08
9.528170961989,-2.21e-07
9.543798119605,7.1e-08
9.559423510245,1.16e-07
9.575045840021,3.8e-08
9.590678865046,8.5e-08
9.606296400335,-5.69e-07
9.621927922862,-5.03e-07
9.637547526628,-4.241e-06
9.653181926205,-3.501e-06
9.668802247033,6.72e-07
9.684425076016,6.13e-07
9.700055969767,1.077e-06
9.715678160211,1.13e-06
9.731307593485,3.012e-06
9.746916869378,2.4e-08
9.762546690125,-4.87e-06
9.778170587186,-5.14e-07
9.793804172324,-3.45e-06
9.809432236144,-5.172e-06
9.825043133428,6.2e-07
9.840678210955,-3.528e-06
9.856291368828,1.7e-08
9.871926394769,1.26e-07
9.887551823498,1e-09
9.90317542251,-7.49e-07
9.918798656613,-1e-08
9.934425797219,4.9e-08
9.950055514852,-2.82e-07
9.965675191479,5.559e-06
9.981296616717,-7.59e-07
9.996920917242,-3.142e-06
10.012547407355,-4.68e-07
10.028166887014,2.481e-06
10.043806748387,2.63e-07
10.059424049656,-3.4e-07
10.075050707005,1.238e-06
10.090679299657,7.34e-07
10.10630364862,4.46e-07
10.121921073512,-4.78e-07
10.137543710707,-7.461e-06
10.15318101317,4.89e-07
10.16879659078,3.47e-07
10.184414954614,-4.704e-06
10.200055869097,-1.376e-06
10.215675108128,2.776e-06
10.231301743248,2.814e-06
10.246927118592,1.23e-06
10.262546500274,5.109e-06
10.278183339725,-1.6e-08
10.29379993905,-9.66e-07
10.30942783498,2.643e-06
10.325042182025,-3.349e-06
10.34067979331,-8.77e-07
10.356297834415,1.57e-07
10.371925447697,9.52e-07
10.387554631589,-6.701e-06
10.403171641753,-1.265e-06
10.418799483956,2.62e-06
10.434419931457,8.6e-08
10.450048625964,3.44e-07
10.465674791798,5.08e-07
10.481299642794,-9.47e-07
10.496915120002,1.763e-06
10.512544572851,7.5e-08
10.52817764891,2.8e-08
10.543807013101,-2.91e-07
10.559425433815,1.12e-07
10.575053223452,-1.8e-07
10.59068134649,-7.01e-07
10.606296422136,-2.57e-06
10.621931745469,3.96e-07
10.637549390021,8.33e-07
10.653175717829,6.6e-07
10.668806662832,-6.19e-07
10.684420259287,-2.95e-07
10.700056768024,-1.618e-06
10.71568281682,4.23e-06
10.731298234994,-2.393e-06
10.746920953122,-1.57e-06
10.762543674896,4.852e-06
10.778171707668,-6.54e-07
10.79379844488,1.347e-06
10.80942620598,-1.57e-07
10.825041232795,-7.33e-07
10.840677351362,-1.441e-06
10.856306405313,2.07e-07
10.871928428881,-3.08e-07
10.88754407854,4.3e-06
10.903171096067,-4.33e-07
10.918801928735,2.784e-06
10.934428824944,-1.883e-06
10.950056361215,-2.381e-06
10.965670152027,-1.512e-06
10.981303400513,-1.61e-06
10.996928629179,-9.85e-07
11.012549095406,-3.2e-07
11.028170801567,1.5e-06
11.043803521381,-2.626e-06
11.059431229831,9.26e-07
11.07504843454,4.27e-07
11.090677972445,-3.228e-06
11.10630896826,9.61e-07
11.121931664541,5.91e-06
11.137552129823,4.954e-06
11.153178724598,-2.1e-08
11.168797413213,-9.5e-07
11.184427722088,3.853e-06
11.200051461934,-3.139e-06
11.215670662413,-3.008e-06
11.231301744075,-8.51e-07
11.246923620444,5.02e-07
11.262546893672,6.876e-06
11.27817662624,5.21e-07
11.293798264663,1.122e-06
11.309429608662,5.049e-06
11.325050918118,-8.24e-07
11.340678340925,-1.618e-06
11.356302981253,-6.4e-07
11.371932171858,-6.47e-07
11.387561378325,-1.219e-06
11.403171763976,-7.9e-08
11.418805821909,1.97e-07
11.434427904921,-5.701e-06
11.450054854561,3.42e-07
11.465670652088,4.727e-06
11.481306823759,5.75e-07
11.49692100044,-2.14e-07
11.51254764821,-1.49e-07
11.528173939788,-6.43e-07
11.543807902353,3.51e-06
11.559421839514,4e-08
11.575054125525,-3.097e-06
11.590682901341,4.1e-08
11.606303206196,1.6e-08
11.621928349159,-4.079e-06
11.637545534916,6.07e-07
11.653179264442,-5.398e-06
11.668807004341,1.694e-06
11.684428696617,1.646e-06
11.700045645785,-3.02e-07
11.715687171435,1.305e-06
11.731299266454,-5.33e-07
11.74692639266,1.645e-06
11.762551230557,6.45e-07
11.778171133423,-2.203e-06
11.793802518973,-2.34e-07
11.809425144892,-4.76e-07
11.825055384969,-5.42e-07
11.840680698697,-4.89e-07
11.856303211223,-6.91e-07
11.871933476633,-1.19e-07
11.887546951089,-5.6e-08
11.903174193853,-8.31e-07
11.918790429334,-1.777e-06
11.934428390812,-2.871e-06
11.950045890765,-2.96e-07
11.96567998489,-3.77e-07
11.981295290244,-1.436e-06
11.996928075019,-1.067e-06
12.012540711469,-1.015e-06
12.028175810452,1.961e-06
12.043804227573,-9.6e-08
12.059417847683,4.627e-06
12.075053813234,-3.05e-07
12.090679505963,-3.13e-07
12.106305163778,-1.111e-06
12.121915537289,-1.655e-06
12.137546540923,2.878e-06
12.15317660577,-1.51e-06
12.168792310785,-3.052e-06
12.18442263957,1.622e-06
12.200047316682,-1.072e-06
12.215678326832,4.142e-06
12.231297856554,-3.12e-06
12.246925253029,-7.22e-07
12.26254594137,-1.05e-06
12.278173510541,5.01e-07
12.293800702583,2.04e-07
12.30942325792,1.49e-07
12.325056815379,-5.906e-06
12.340679863446,-2e-09
12.356299292177,1.389e-06
12.371915852691,3.437e-06
12.387546225661,-2.44e-07
12.403172822788,-8.7e-07
12.418789066796,-1.477e-06
12.43442896023,-6.234e-06
12.450059303251,-6.482e-06
12.465673969653,-1.398e-06
12.481302498091,7.17e-07
12.496929754241,5.65e-07
12.512554524893,1.447e-06
12.528175485528,8.15e-07
